records/code,records/examType,records/specialCat,records/positions,records/admissions,records/baseFirst,records/baseLast,records/year,records/minimumBase
229,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,3,,17753,17667,2020,
229,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,5,,18562,17735,2020,
229,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,10685,10685,2020,
229,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,13480,13480,2020,
229,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,2050,2050,2020,
229,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),78,,19025,17325,2020,
229,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),8,,15982,14678,2020,
229,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,18110,18110,2020,
229,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,5,,17355,15880,2020,
230,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,6,,12747,9515,2020,
230,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,10,,16527,11752,2020,
230,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,6765,6765,2020,
230,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,14050,14050,2020,
230,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,3425,3425,2020,
230,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),138,,18175,11350,2020,
230,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),15,,15182,6234,2020,
230,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,2,,13070,12835,2020,
230,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,9,,16690,14530,2020,
231,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,3,,18831,17813,2020,
231,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,5,,19017,18721,2020,
231,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,20190,20190,2020,
231,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),79,,22435,19165,2020,
231,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),8,,18820,13846,2020,
231,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,17480,17480,2020,
231,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,5,,22700,21005,2020,
232,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,3,,19268,10848,2020,
232,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,6,,18035,10873,2020,
232,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,19620,19620,2020,
232,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),86,,20150,16365,2020,
232,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),9,,12525,8350,2020,
232,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,21445,21445,2020,
232,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,6,,20615,17635,2020,
233,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,3,,17853,15089,2020,
233,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,6,,17692,16118,2020,
233,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,17780,17780,2020,
233,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),86,,22310,17885,2020,
233,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),9,,18859,10858,2020,
233,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,18680,18680,2020,
233,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,6,,20970,18850,2020,
234,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,4,,11113,10212,2020,
234,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,6,,15853,10326,2020,
234,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),99,,17725,12335,2020,
234,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),9,,8625,8544,2020,
234,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,17605,17605,2020,
234,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,6,,18455,15340,2020,
235,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,5,,17384,16837,2020,
235,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,8,,19113,17724,2020,
235,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,3300,3300,2020,
235,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),105,,18825,17000,2020,
235,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),11,,16139,14848,2020,
236,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,4,,19933,10310,2020,
236,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,6,,14424,10055,2020,
236,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,20005,20005,2020,
236,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),97,,20170,15100,2020,
236,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),10,,15466,7575,2020,
236,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,19300,19300,2020,
236,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,6,,20895,17300,2020,
237,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,4,,16550,16328,2020,
237,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,7,,18974,16283,2020,
237,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),87,,18600,16450,2020,
237,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),9,,17325,14805,2020,
238,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,4,,17025,10755,2020,
238,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,7,,14603,8550,2020,
238,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,7900,7900,2020,
238,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,10750,10750,2020,
238,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,4225,4225,2020,
238,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),108,,16100,6975,2020,
238,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),11,,6700,3045,2020,
238,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,11000,11000,2020,
238,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,7,,16645,12630,2020,
239,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,6,,16309,14643,2020,
239,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,9,,17417,15737,2020,
239,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,14200,14200,2020,
239,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),124,,17675,15700,2020,
239,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),13,,16495,12578,2020,
240,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,6,,16530,15242,2020,
240,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,10,,19514,17874,2020,
240,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,15190,15190,2020,
240,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,13915,13915,2020,
240,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,17175,12375,2020,
240,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),128,,19300,17900,2020,
240,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),14,,18448,13050,2020,
240,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,2,,18250,17625,2020,
240,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,18,,19330,16045,2020,
241,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,3,,12617,11111,2020,
241,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,6,,16897,15624,2020,
241,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,11330,11330,2020,
241,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,13415,13415,2020,
241,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,2225,2225,2020,
241,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),81,,17000,13775,2020,
241,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),9,,14780,9270,2020,
241,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,11555,11555,2020,
241,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,5,,14925,13490,2020,
242,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,4,,7983,5996,2020,
242,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,7,,10142,8890,2020,
242,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,7205,7205,2020,
242,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,11890,11890,2020,
242,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),104,,10575,2650,2020,
242,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),10,,7449,3638,2020,
242,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,1,,12600,12600,2020,
242,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,6,,13870,12220,2020,
243,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,10,,17933,14623,2020,
243,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,15,,18177,14862,2020,
243,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,5800,3175,2020,
243,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),201,,19325,14275,2020,
243,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),21,,16976,10060,2020,
245,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,7,,16566,13617,2020,
245,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,11,,16623,14271,2020,
245,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),143,,18375,13450,2020,
245,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),15,,18222,11149,2020,
246,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,7,,17250,13602,2020,
246,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,10,,17941,15045,2020,
246,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),1,,1225,1225,2020,
246,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),138,,18525,15325,2020,
246,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),15,,17433,11868,2020,
247,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,13,,16420,8004,2020,
247,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,20,,17125,12490,2020,
247,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),3,,2775,2775,2020,
247,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),284,,17000,10675,2020,
247,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),29,,14334,5590,2020,
248,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,6,,14845,4910,2020,
248,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,10,,9787,7283,2020,
248,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),146,,15725,6250,2020,
248,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),14,,11437,4889,2020,
249,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,11,,17043,5577,2020,
249,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,16,,18420,11395,2020,
249,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,2725,800,2020,
249,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),225,,17625,10025,2020,
249,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),23,,10475,2339,2020,
251,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,7,,15047,4815,2020,
251,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,11,,14602,10182,2020,
251,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),154,,17850,8975,2020,
251,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),15,,9149,7736,2020,
252,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,10,,9605,5233,2020,
252,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,16,,11229,7038,2020,
252,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),230,,11875,3125,2020,
252,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),22,,8924,3588,2020,
253,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,7,,17829,14972,2020,
253,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,12,,18339,14998,2020,
253,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,9470,9470,2020,
253,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,11775,11775,2020,
253,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,7300,3650,2020,
253,ΓΕΛ ΝΕΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΝΕΟ),157,,18800,15400,2020,
253,ΓΕΛ ΠΑΛΑΙΟ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ. (ΠΑΛΑΙΟ),17,,17411,10604,2020,
253,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,2,,11835,10605,2020,
253,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,10,,14365,12110,2020,
255,10% ΓΕΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2018,7,,17094,13461,2020,
255,10% ΓΕΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2019,10,,17222,15197,2020,
255,10% ΕΠΑΛ 2018 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2018,1,,13710,13710,2020,
255,10% ΕΠΑΛ 2019 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2019,1,,11610,11610,2020,
255,ΓΕΛ ΝΕΟ ΕΣΠΕΡΙΝΑ ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. (ΝΕΟ),2,,1175,1150,2020,
