records/code,records/examType,records/specialCat,records/positions,records/admissions,records/baseFirst,records/baseLast,records/year,records/minimumBase
99,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,10,0,16400,13550,2022,0
99,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,0,0,2022,0
99,10% ΕΠΑΛ 2020 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,15940,15940,2022,0
99,10% ΕΠΑΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2021,2,0,16100,15375,2022,0
99,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,3,0,12225,8525,2022,0
99,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,241,0,16750,12950,2022,0
99,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,3,0,8350,7450,2022,0
99,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,30,0,16300,13975,2022,0
101,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,12,0,17140,9638,2022,0
101,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,16350,9700,2022,0
101,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,9505,9505,2022,0
101,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,9610,9610,2022,0
101,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,180,0,17390,9290,2022,0
102,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,10,0,11024,10409,2022,0
102,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,6,0,10425,9800,2022,0
102,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,10485,10485,2022,0
102,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
102,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,153,0,16120,10220,2022,0
103,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,9,0,16559,10236,2022,0
103,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,5,0,9850,8325,2022,0
103,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,11431,11431,2022,0
103,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
103,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,135,0,16600,9100,2022,0
104,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,7,0,10506,9692,2022,0
104,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,3,0,9000,7675,2022,0
104,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,8951,8951,2022,0
104,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,1,0,0,0,2022,0
104,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,103,0,14295,9450,2022,0
105,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,12,0,13663,10209,2022,0
105,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,11625,7100,2022,0
105,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,9990,9990,2022,0
105,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,9680,9680,2022,0
105,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,180,0,14040,8930,2022,0
106,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,13,0,11613,9468,2022,0
106,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,8,0,9575,6525,2022,0
106,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,5396,5396,2022,0
106,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
106,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,195,0,15340,9144,2022,0
107,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,9,0,13817,9518,2022,0
107,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,5,0,12850,7100,2022,0
107,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,8424,8424,2022,0
107,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
107,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,135,0,13555,9055,2022,0
108,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,11,0,11347,8939,2022,0
108,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,6,0,11450,6550,2022,0
108,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,7397,7397,2022,0
108,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
108,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,162,0,13500,8620,2022,0
109,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,19,0,18321,12925,2022,0
109,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,10,0,17450,12875,2022,0
109,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,2,0,16306,16090,2022,0
109,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,3,0,0,0,2022,0
109,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,279,0,19280,13526,2022,0
110,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,13,0,17639,13893,2022,0
110,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,17525,13575,2022,0
110,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,17002,17002,2022,0
110,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,13736,11774,2022,0
110,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,191,0,18096,12422,2022,0
111,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,12,0,16136,14121,2022,0
111,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,15100,9675,2022,0
111,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,13567,13567,2022,0
111,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
111,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,184,0,18983,13620,2022,0
112,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,10,0,17421,13433,2022,0
112,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,5,0,16475,11075,2022,0
112,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,8746,8746,2022,0
112,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
112,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,145,0,18050,13625,2022,0
113,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,14,0,12112,9992,2022,0
113,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,9,0,16575,7400,2022,0
113,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,7052,7052,2022,0
113,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
113,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,220,0,18025,10096,2022,0
114,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,13,0,12163,9855,2022,0
114,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,8,0,10900,7850,2022,0
114,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,7173,7173,2022,0
114,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
114,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,204,0,18579,10276,2022,0
115,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,12,0,15640,9220,2022,0
115,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,10450,6650,2022,0
115,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,4384,4384,2022,0
115,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
115,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,180,0,18856,9118,2022,0
116,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,9,0,11379,11379,2022,0
116,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,5,0,11200,6350,2022,0
116,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,0,0,2022,0
116,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,12050,12050,2022,0
116,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,144,0,15750,9125,2022,0
117,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,24,0,18527,17996,2022,0
117,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,14,0,18050,17725,2022,0
117,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,2,0,17819,17759,2022,0
117,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,4,0,16325,14950,2022,0
117,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,360,0,19625,17950,2022,0
119,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,22,0,18988,17341,2022,0
119,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,13,0,17650,17125,2022,0
119,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,2,0,17507,17223,2022,0
119,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,4,0,15490,15490,2022,0
119,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,333,0,19430,17150,2022,0
120,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,9,0,18315,14816,2022,0
120,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,5,0,18925,12325,2022,0
120,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,13575,13575,2022,0
120,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
120,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,135,0,16210,13420,2022,0
121,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,31,0,17333,16922,2022,0
121,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,17,0,17100,16800,2022,0
121,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,3,0,17553,17016,2022,0
121,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,5,0,14625,14625,2022,0
121,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,455,0,19025,16500,2022,0
122,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,14,0,14141,9530,2022,0
122,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,9,0,10900,7425,2022,0
122,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,8980,8980,2022,0
122,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
122,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,216,0,15601,9619,2022,0
123,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,13,0,17199,15404,2022,0
123,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,7,0,16975,15625,2022,0
123,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,16514,16514,2022,0
123,10% ΕΠΑΛ 2020 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,14600,14600,2022,0
123,10% ΕΠΑΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2021,1,0,17010,17010,2022,0
123,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,2,0,0,0,2022,0
123,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,204,0,17770,14520,2022,0
123,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,2,0,0,0,2022,0
123,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,23,0,13600,11750,2022,0
124,10% ΓΕΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΓΕΝ. ΣΕΙΡΑ 2021,17,0,18498,14232,2022,0
124,10% ΓΕΛ ΝΕΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΝΕΟ ΓΕΝ. ΣΕΙΡΑ 2020,10,0,17200,15525,2022,0
124,10% ΓΕΛ ΠΑΛΑΙΟ 2020 ΗΜΕΡΗΣΙΑ,10% ΓΕΛ ΠΑΛΑΙΟ ΓΕΝ. ΣΕΙΡΑ 2020,2,0,18100,13203,2022,0
124,10% ΕΠΑΛ 2020 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2020,1,0,17220,17220,2022,0
124,10% ΕΠΑΛ 2021 ΗΜΕΡΗΣΙΑ,10% ΕΠΑΛ ΓΕΝ. ΣΕΙΡΑ 2021,2,0,18980,16300,2022,0
124,ΓΕΛ ΕΣΠΕΡΙΝΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΕΣΠ. ,3,0,0,0,2022,0
124,ΓΕΛ ΗΜΕΡΗΣΙΑ,ΓΕΛ ΓΕΝIKH ΣΕΙΡΑ ΗΜ.,267,0,17325,13150,2022,0
124,ΕΠΑΛ ΕΣΠΕΡΙΝΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΕΣΠ.,3,0,0,0,2022,0
124,ΕΠΑΛ ΗΜΕΡΗΣΙΑ,ΕΠΑΛ ΓΕΝΙΚΗ ΣΕΙΡΑ ΗΜ.,32,0,16140,11200,2022,0
